170.511, 129.389, 6.034, 21.968 False
170.312, 129.392, 5.932, 22.001 False
170.116, 129.394, 5.849, 22.034 False
169.923, 129.396, 5.784, 22.067 False
169.731, 129.398, 5.732, 22.100 False
169.540, 129.400, 5.699, 22.133 False
169.350, 129.402, 5.672, 22.166 False
169.160, 129.404, 5.657, 22.199 False
168.971, 129.406, 5.639, 22.232 False
168.783, 129.408, 5.622, 22.265 False
168.596, 129.410, 5.603, 22.298 False
168.409, 129.412, 5.590, 22.331 False
168.222, 129.414, 5.580, 22.364 False
168.036, 129.416, 5.576, 22.397 False
167.849, 129.418, 5.574, 22.430 False
167.663, 129.420, 5.573, 22.463 False
167.477, 129.422, 5.572, 22.496 False
167.291, 129.424, 5.569, 22.529 False
167.105, 129.426, 5.566, 22.562 False
166.919, 129.428, 5.559, 22.595 False
166.734, 129.430, 5.552, 22.628 False
166.549, 129.432, 5.541, 22.661 False
166.364, 129.433, 5.529, 22.694 False
166.180, 129.435, 5.512, 22.727 False
165.997, 129.437, 5.496, 22.760 False
165.814, 129.439, 5.476, 22.793 False
165.632, 129.441, 5.455, 22.826 False
165.451, 129.442, 5.430, 22.859 False
165.271, 129.444, 5.403, 22.892 False
165.091, 129.446, 5.373, 22.925 False
164.913, 129.448, 5.345, 22.958 False
164.736, 129.449, 5.318, 22.991 False
164.559, 129.451, 5.297, 23.024 False
164.383, 129.453, 5.284, 23.057 False
164.207, 129.454, 5.277, 23.090 False
164.031, 129.456, 5.280, 23.123 False
163.854, 129.458, 5.288, 23.156 False
163.677, 129.459, 5.305, 23.189 False
163.500, 129.461, 5.326, 23.222 False
163.321, 129.462, 5.354, 23.255 False
163.141, 129.464, 5.384, 23.288 False
162.961, 129.466, 5.420, 23.321 False
162.779, 129.467, 5.455, 23.354 False
162.596, 129.469, 5.493, 23.387 False
162.412, 129.470, 5.526, 23.420 False
162.226, 129.472, 5.555, 23.453 False
162.040, 129.474, 5.580, 23.486 False
161.854, 129.475, 5.598, 23.519 False
161.667, 129.477, 5.612, 23.552 False
161.479, 129.478, 5.620, 23.585 False
161.292, 129.480, 5.624, 23.618 False
161.105, 129.481, 5.623, 23.651 False
160.917, 129.483, 5.620, 23.684 False
160.730, 129.484, 5.611, 23.717 False
160.544, 129.486, 5.601, 23.750 False
160.358, 129.487, 5.587, 23.783 False
160.172, 129.489, 5.573, 23.816 False
159.987, 129.490, 5.554, 23.849 False
159.802, 129.492, 5.536, 23.882 False
159.618, 129.493, 5.513, 23.915 False
159.436, 129.494, 5.489, 23.948 False
159.253, 129.496, 5.462, 23.981 False
159.072, 129.497, 5.438, 24.014 False
158.891, 129.498, 5.418, 24.047 False
158.711, 129.499, 5.404, 24.080 False
158.531, 129.500, 5.400, 24.113 False
158.351, 129.501, 5.401, 24.146 False
158.171, 129.503, 5.411, 24.179 False
157.990, 129.504, 5.425, 24.212 False
157.808, 129.505, 5.447, 24.245 False
157.626, 129.506, 5.472, 24.278 False
157.442, 129.507, 5.504, 24.311 False
157.258, 129.508, 5.536, 24.344 False
157.072, 129.509, 5.572, 24.377 False
156.885, 129.510, 5.605, 24.410 False
156.697, 129.511, 5.636, 24.443 False
156.508, 129.513, 5.663, 24.476 False
156.319, 129.514, 5.684, 24.509 False
156.129, 129.515, 5.701, 24.542 False
155.939, 129.516, 5.713, 24.575 False
155.748, 129.517, 5.720, 24.608 False
155.557, 129.518, 5.722, 24.641 False
155.367, 129.519, 5.721, 24.674 False
155.176, 129.520, 5.713, 24.707 False
154.986, 129.521, 5.702, 24.740 False
154.797, 129.522, 5.687, 24.773 False
154.608, 129.523, 5.672, 24.806 False
154.419, 129.524, 5.653, 24.839 False
154.231, 129.525, 5.633, 24.872 False
154.044, 129.526, 5.609, 24.905 False
153.858, 129.526, 5.585, 24.938 False
153.673, 129.527, 5.560, 24.971 False
153.488, 129.528, 5.539, 25.004 False
153.304, 129.529, 5.521, 25.037 False
153.120, 129.530, 5.510, 25.070 False
152.937, 129.530, 5.506, 25.103 False
152.753, 129.530, 5.506, 25.136 False
152.569, 129.531, 5.516, 25.169 False
152.385, 129.532, 5.529, 25.202 False
152.200, 129.532, 5.549, 25.235 False
152.014, 129.533, 5.572, 25.268 False
151.827, 129.533, 5.602, 25.301 False
151.639, 129.534, 5.633, 25.334 False
151.450, 129.534, 5.667, 25.367 False
151.260, 129.535, 5.699, 25.400 False
151.069, 129.536, 5.729, 25.433 False
150.878, 129.536, 5.753, 25.466 False
150.685, 129.537, 5.772, 25.499 False
150.492, 129.537, 5.787, 25.532 False
150.299, 129.538, 5.796, 25.565 False
150.106, 129.538, 5.802, 25.598 False
149.913, 129.539, 5.801, 25.631 False
149.719, 129.539, 5.798, 25.664 False
149.526, 129.540, 5.789, 25.697 False
149.334, 129.540, 5.779, 25.730 False
149.142, 129.541, 5.762, 25.763 False
148.950, 129.541, 5.744, 25.796 False
148.760, 129.541, 5.720, 25.829 False
148.570, 129.542, 5.698, 25.862 False
148.381, 129.542, 5.671, 25.895 False
148.192, 129.543, 5.645, 25.928 False
148.005, 129.543, 5.616, 25.961 False
147.819, 129.543, 5.589, 25.994 False
147.633, 129.544, 5.562, 26.027 False
147.448, 129.544, 5.542, 26.060 False
147.264, 129.544, 5.528, 26.093 False
147.080, 129.544, 5.519, 26.126 False
146.896, 129.545, 5.521, 26.159 False
146.711, 129.545, 5.528, 26.192 False
146.527, 129.545, 5.542, 26.225 False
146.341, 129.545, 5.560, 26.258 False
146.155, 129.546, 5.585, 26.291 False
145.968, 129.546, 5.612, 26.324 False
145.779, 129.546, 5.645, 26.357 False
145.590, 129.546, 5.678, 26.390 False
145.400, 129.546, 5.710, 26.423 False
145.208, 129.547, 5.738, 26.456 False
145.016, 129.547, 5.762, 26.489 False
144.824, 129.547, 5.780, 26.522 False
144.631, 129.547, 5.794, 26.555 False
144.437, 129.547, 5.803, 26.588 False
144.244, 129.548, 5.807, 26.621 False
144.050, 129.548, 5.808, 26.654 False
143.857, 129.548, 5.803, 26.687 False
143.664, 129.548, 5.796, 26.720 False
143.471, 129.548, 5.783, 26.753 False
143.279, 129.548, 5.770, 26.786 False
143.087, 129.548, 5.750, 26.819 False
142.896, 129.548, 5.729, 26.852 False
142.706, 129.548, 5.702, 26.885 False
142.517, 129.548, 5.675, 26.918 False
142.328, 129.548, 5.646, 26.951 False
142.141, 129.548, 5.620, 26.984 False
141.954, 129.548, 5.595, 27.017 False
141.768, 129.548, 5.576, 27.050 False
141.583, 129.548, 5.563, 27.083 False
141.398, 129.549, 5.556, 27.116 False
141.212, 129.549, 5.558, 27.149 False
141.027, 129.549, 5.565, 27.182 False
140.840, 129.548, 5.580, 27.215 False
140.654, 129.548, 5.597, 27.248 False
140.466, 129.548, 5.621, 27.281 False
140.278, 129.548, 5.646, 27.314 False
140.089, 129.548, 5.678, 27.347 False
139.898, 129.548, 5.709, 27.380 False
139.707, 129.548, 5.741, 27.413 False
139.515, 129.548, 5.770, 27.446 False
139.321, 129.548, 5.794, 27.479 False
139.128, 129.548, 5.813, 27.512 False
138.934, 129.548, 5.826, 27.545 False
138.739, 129.548, 5.835, 27.578 False
138.544, 129.547, 5.838, 27.611 False
138.350, 129.547, 5.839, 27.644 False
138.155, 129.547, 5.834, 27.677 False
137.961, 129.547, 5.827, 27.710 False
137.767, 129.547, 5.814, 27.743 False
137.574, 129.547, 5.800, 27.776 False
137.381, 129.547, 5.781, 27.809 False
137.189, 129.546, 5.762, 27.842 False
136.998, 129.546, 5.736, 27.875 False
136.808, 129.546, 5.709, 27.908 False
136.618, 129.546, 5.677, 27.941 False
136.430, 129.545, 5.646, 27.974 False
136.243, 129.544, 5.615, 28.007 False
136.057, 129.544, 5.589, 28.040 False
135.871, 129.544, 5.568, 28.073 False
135.686, 129.543, 5.553, 28.106 False
135.501, 129.543, 5.548, 28.139 False
135.316, 129.543, 5.547, 28.172 False
135.130, 129.542, 5.555, 28.205 False
134.945, 129.542, 5.566, 28.238 False
134.758, 129.541, 5.585, 28.271 False
134.571, 129.541, 5.607, 28.304 False
134.383, 129.541, 5.634, 28.337 False
134.195, 129.540, 5.661, 28.370 False
134.005, 129.540, 5.683, 28.403 False
133.815, 129.539, 5.700, 28.436 False
133.625, 129.539, 5.701, 28.469 False
133.435, 129.539, 5.692, 28.502 False
133.246, 129.538, 5.666, 28.535 False
133.058, 129.538, 5.629, 28.568 False
132.872, 129.537, 5.573, 28.601 False
132.689, 129.537, 5.506, 28.634 False
132.508, 129.537, 5.425, 28.667 False
132.330, 129.536, 5.331, 28.700 False
132.155, 129.536, 5.224, 28.733 False
131.985, 129.535, 5.106, 28.766 False
131.819, 129.535, 4.977, 28.799 False
131.657, 129.534, 4.831, 28.832 False
131.501, 129.534, 4.677, 28.865 False
131.349, 129.534, 4.521, 28.898 False
131.203, 129.533, 4.364, 28.931 False
131.063, 129.533, 4.209, 28.964 False
130.927, 129.532, 4.055, 28.997 False
130.796, 129.532, 3.903, 29.030 False
130.670, 129.531, 3.758, 29.063 False
130.549, 129.531, 3.618, 29.096 False
130.432, 129.530, 3.484, 29.129 False
130.319, 129.530, 3.354, 29.162 False
130.210, 129.529, 3.230, 29.195 False
130.106, 129.529, 3.110, 29.228 False
130.005, 129.529, 2.995, 29.261 False
129.908, 129.528, 2.884, 29.294 False
129.814, 129.528, 2.777, 29.327 False
129.724, 129.528, 2.674, 29.360 False
129.637, 129.527, 2.576, 29.393 False
129.553, 129.527, 2.481, 29.426 False
129.473, 129.526, 2.389, 29.459 False
129.395, 129.526, 2.301, 29.492 False
129.320, 129.526, 2.216, 29.525 False
129.248, 129.525, 2.135, 29.558 False
129.179, 129.525, 2.056, 29.591 False
129.112, 129.525, 1.980, 29.624 False
129.048, 129.524, 1.907, 29.657 False
128.985, 129.523, 1.837, 29.690 False
128.926, 129.523, 1.770, 29.723 False
128.868, 129.523, 1.705, 29.756 False
128.813, 129.522, 1.642, 29.789 False
128.759, 129.522, 1.582, 29.822 False
128.708, 129.522, 1.524, 29.855 False
128.658, 129.522, 1.468, 29.888 False
128.610, 129.521, 1.414, 29.921 False
128.564, 129.521, 1.362, 29.954 False
128.520, 129.521, 1.312, 29.987 False
128.477, 129.521, 1.264, 30.020 False
128.436, 129.520, 1.218, 30.053 False
128.396, 129.520, 1.174, 30.086 False
128.358, 129.520, 1.131, 30.119 False
128.322, 129.520, 1.058, 30.152 False
128.287, 129.520, 1.031, 30.185 False
128.254, 129.520, 0.977, 30.218 False
128.223, 129.519, 0.937, 30.251 False
128.193, 129.519, 0.887, 30.284 False
128.165, 129.519, 0.825, 30.317 False
128.139, 129.518, 0.764, 30.350 False
128.115, 129.518, 0.713, 30.383 False
128.092, 129.518, 0.673, 30.416 False
128.070, 129.518, 0.644, 30.449 False
128.048, 129.518, 0.644, 30.482 False
128.026, 129.518, 0.664, 30.515 False
128.003, 129.517, 0.700, 30.548 False
127.977, 129.517, 0.763, 30.581 False
127.945, 129.517, 0.975, 30.614 False
127.907, 129.517, 1.146, 30.647 False
127.864, 129.517, 1.277, 30.680 False
127.819, 129.516, 1.338, 30.713 False
127.772, 129.516, 1.392, 30.746 False
127.724, 129.516, 1.465, 30.779 False
127.672, 129.516, 1.576, 30.812 False
127.615, 129.515, 1.733, 30.845 False
127.552, 129.515, 1.889, 30.878 False
127.485, 129.515, 2.039, 30.911 False
127.413, 129.514, 2.182, 30.944 False
127.336, 129.514, 2.323, 30.977 False
127.254, 129.514, 2.465, 31.010 False
127.168, 129.513, 2.610, 31.043 False
127.077, 129.513, 2.756, 31.076 False
126.981, 129.512, 2.906, 31.109 False
126.880, 129.512, 3.057, 31.142 False
126.774, 129.511, 3.211, 31.175 False
126.662, 129.511, 3.366, 31.208 False
126.546, 129.510, 3.523, 31.241 False
126.424, 129.510, 3.680, 31.274 False
126.297, 129.509, 3.837, 31.307 False
126.165, 129.508, 3.995, 31.340 False
126.028, 129.508, 4.151, 31.373 False
125.886, 129.507, 4.306, 31.406 False
125.738, 129.506, 4.459, 31.439 False
125.586, 129.506, 4.609, 31.472 False
125.428, 129.505, 4.756, 31.505 False
125.266, 129.504, 4.894, 31.538 False
125.100, 129.504, 5.023, 31.571 False
124.929, 129.503, 5.142, 31.604 False
124.756, 129.502, 5.246, 31.637 False
124.579, 129.501, 5.339, 31.670 False
124.399, 129.500, 5.416, 31.703 False
124.218, 129.500, 5.484, 31.736 False
124.034, 129.499, 5.537, 31.769 False
123.849, 129.498, 5.582, 31.802 False
123.663, 129.497, 5.615, 31.835 False
123.475, 129.497, 5.645, 31.868 False
123.287, 129.496, 5.662, 31.901 False
123.099, 129.495, 5.672, 31.934 False
122.911, 129.494, 5.669, 31.967 False
122.722, 129.494, 5.665, 32.000 False
122.534, 129.493, 5.660, 32.033 False
122.346, 129.492, 5.661, 32.066 False
122.158, 129.492, 5.661, 32.099 False
121.970, 129.491, 5.666, 32.132 False
121.781, 129.490, 5.669, 32.165 False
121.592, 129.489, 5.673, 32.198 False
121.403, 129.489, 5.673, 32.231 False
121.214, 129.488, 5.673, 32.264 False
121.026, 129.487, 5.668, 32.297 False
120.837, 129.487, 5.662, 32.330 False
120.649, 129.486, 5.652, 32.363 False
120.461, 129.486, 5.642, 32.396 False
120.273, 129.485, 5.628, 32.429 False
120.086, 129.484, 5.613, 32.462 False
119.900, 129.484, 5.595, 32.495 False
119.714, 129.483, 5.577, 32.528 False
119.528, 129.483, 5.556, 32.561 False
119.344, 129.482, 5.536, 32.594 False
119.160, 129.482, 5.512, 32.627 False
118.977, 129.481, 5.490, 32.660 False
118.795, 129.481, 5.464, 32.693 False
118.613, 129.480, 5.440, 32.726 False
118.433, 129.480, 5.413, 32.759 False
118.253, 129.479, 5.387, 32.792 False
118.074, 129.479, 5.359, 32.825 False
117.897, 129.479, 5.332, 32.858 False
117.720, 129.478, 5.302, 32.891 False
117.544, 129.478, 5.275, 32.924 False
117.369, 129.477, 5.244, 32.957 False
117.195, 129.477, 5.216, 32.990 False
117.022, 129.477, 5.185, 33.023 False
116.849, 129.476, 5.156, 33.056 False
116.678, 129.476, 5.124, 33.089 False
116.508, 129.476, 5.094, 33.122 False
116.339, 129.476, 5.062, 33.155 False
116.171, 129.475, 5.032, 33.188 False
116.005, 129.475, 5.000, 33.221 False
115.838, 129.475, 4.980, 33.254 False
115.672, 129.475, 4.979, 33.287 False
115.506, 129.474, 4.972, 33.320 False
115.341, 129.474, 4.952, 33.353 False
115.177, 129.474, 4.924, 33.386 False
115.013, 129.474, 4.889, 33.419 False
114.851, 129.474, 4.852, 33.452 False
114.691, 129.474, 4.803, 33.485 False
114.533, 129.474, 4.746, 33.518 False
114.376, 129.474, 4.674, 33.551 False
114.223, 129.474, 4.600, 33.584 False
114.071, 129.474, 4.538, 33.617 False
113.922, 129.474, 4.490, 33.650 False
113.773, 129.474, 4.444, 33.683 False
113.626, 129.474, 4.401, 33.716 False
113.481, 129.474, 4.361, 33.749 False
113.336, 129.474, 4.327, 33.782 False
113.193, 129.474, 4.286, 33.815 False
113.051, 129.474, 4.243, 33.848 False
112.911, 129.474, 4.186, 33.881 False
112.773, 129.474, 4.129, 33.914 False
112.637, 129.474, 4.077, 33.947 False
112.502, 129.474, 4.034, 33.980 False
112.369, 129.474, 3.986, 34.013 False
112.237, 129.474, 3.936, 34.046 False
112.108, 129.475, 3.874, 34.079 False
111.980, 129.475, 3.813, 34.112 False
111.854, 129.476, 3.759, 34.145 False
111.730, 129.476, 3.715, 34.178 False
111.608, 129.477, 3.667, 34.211 False
111.487, 129.477, 3.617, 34.244 False
111.368, 129.477, 3.557, 34.277 False
111.251, 129.477, 3.493, 34.310 False
111.136, 129.478, 3.416, 34.343 False
111.025, 129.478, 3.337, 34.376 False
110.916, 129.478, 3.256, 34.409 False
110.809, 129.478, 3.178, 34.442 False
110.705, 129.479, 3.101, 34.475 False
110.604, 129.479, 3.029, 34.508 False
110.505, 129.479, 2.958, 34.541 False
110.408, 129.479, 2.899, 34.574 False
110.312, 129.480, 2.857, 34.607 False
110.217, 129.480, 2.828, 34.640 False
110.124, 129.480, 2.800, 34.673 False
110.031, 129.480, 2.771, 34.706 False
109.939, 129.480, 2.735, 34.739 False
109.848, 129.481, 2.702, 34.772 False
109.760, 129.481, 2.652, 34.805 False
109.672, 129.481, 2.604, 34.838 False
109.587, 129.482, 2.539, 34.871 False
109.504, 129.483, 2.484, 34.904 False
109.423, 129.483, 2.414, 34.937 False
109.344, 129.483, 2.357, 34.970 False
109.268, 129.483, 2.285, 35.003 False
109.193, 129.483, 2.229, 35.036 False
109.121, 129.482, 2.158, 35.069 False
109.050, 129.482, 2.104, 35.102 False
108.982, 129.483, 2.036, 35.135 False
108.915, 129.483, 1.979, 35.168 False
108.851, 129.483, 1.932, 35.201 False
108.787, 129.483, 1.892, 35.234 False
108.725, 129.483, 1.851, 35.267 False
108.664, 129.484, 1.817, 35.300 False
108.605, 129.484, 1.770, 35.333 False
108.546, 129.485, 1.734, 35.366 False
108.490, 129.485, 1.683, 35.399 False
108.434, 129.485, 1.651, 35.432 False
108.381, 129.485, 1.592, 35.465 False
108.329, 129.485, 1.559, 35.498 False
108.277, 129.485, 1.520, 35.531 False
108.228, 129.485, 1.478, 35.564 False
108.179, 129.485, 1.435, 35.597 False
108.133, 129.485, 1.391, 35.630 False
108.087, 129.485, 1.346, 35.663 False
108.044, 129.486, 1.302, 35.696 False
108.001, 129.486, 1.258, 35.729 False
107.960, 129.486, 1.215, 35.762 False
107.921, 129.486, 1.173, 35.795 False
107.883, 129.486, 1.132, 35.828 False
107.846, 129.486, 1.092, 35.861 False
107.811, 129.486, 1.053, 35.894 False
107.777, 129.486, 1.015, 35.927 False
107.744, 129.486, 0.979, 35.960 False
107.712, 129.486, 0.943, 35.993 False
107.681, 129.486, 0.909, 36.026 False
107.652, 129.486, 0.876, 36.059 False
107.623, 129.486, 0.844, 36.092 False
107.596, 129.486, 0.813, 36.125 False
107.569, 129.486, 0.784, 36.158 False
107.544, 129.486, 0.755, 36.191 False
107.519, 129.486, 0.727, 36.224 False
107.496, 129.486, 0.701, 36.257 False
107.473, 129.486, 0.675, 36.290 False
107.451, 129.487, 0.650, 36.323 False
107.430, 129.487, 0.627, 36.356 False
107.409, 129.487, 0.604, 36.389 False
107.390, 129.487, 0.582, 36.422 False
107.371, 129.487, 0.560, 36.455 False
107.352, 129.487, 0.540, 36.488 False
107.335, 129.487, 0.520, 36.521 False
107.318, 129.487, 0.501, 36.554 False
107.302, 129.487, 0.483, 36.587 False
107.286, 129.487, 0.465, 36.620 False
107.271, 129.487, 0.448, 36.653 False
107.256, 129.487, 0.432, 36.686 False
107.242, 129.487, 0.416, 36.719 False
107.229, 129.487, 0.401, 36.752 False
107.215, 129.487, 0.386, 36.785 False
107.203, 129.486, 0.371, 36.818 False
107.191, 129.486, 0.358, 36.851 False
107.179, 129.486, 0.345, 36.884 False
107.168, 129.486, 0.332, 36.917 False
107.157, 129.486, 0.320, 36.950 False
107.147, 129.486, 0.308, 36.983 False
107.137, 129.487, 0.296, 37.016 False
107.127, 129.487, 0.285, 37.049 False
107.118, 129.487, 0.275, 37.082 False
107.109, 129.487, 0.265, 37.115 False
107.100, 129.487, 0.255, 37.148 False
107.092, 129.487, 0.246, 37.181 False
107.084, 129.487, 0.237, 37.214 False
107.076, 129.487, 0.228, 37.247 False
107.069, 129.487, 0.220, 37.280 False
107.061, 129.487, 0.212, 37.313 False
107.055, 129.487, 0.204, 37.346 False
107.048, 129.487, 0.197, 37.379 False
107.041, 129.487, 0.190, 37.412 False
107.035, 129.487, 0.183, 37.445 False
107.029, 129.487, 0.176, 37.478 False
107.024, 129.487, 0.169, 37.511 False
107.018, 129.487, 0.162, 37.544 False
107.013, 129.487, 0.157, 37.577 False
107.008, 129.487, 0.151, 37.610 False
107.003, 129.487, 0.146, 37.643 False
106.998, 129.487, 0.140, 37.676 False
106.993, 129.487, 0.135, 37.709 False
106.989, 129.487, 0.130, 37.742 False
106.985, 129.487, 0.125, 37.775 False
106.981, 129.487, 0.121, 37.808 False
106.977, 129.487, 0.117, 37.841 False
106.973, 129.487, 0.112, 37.874 False
106.969, 129.487, 0.108, 37.907 False
106.966, 129.487, 0.104, 37.940 False
106.962, 129.487, 0.100, 37.973 False
106.959, 129.487, 0.096, 38.006 False
106.956, 129.487, 0.093, 38.039 False
106.953, 129.487, 0.089, 38.072 False
106.950, 129.487, 0.086, 38.105 False
106.947, 129.487, 0.083, 38.138 False
106.945, 129.487, 0.080, 38.171 False
106.942, 129.487, 0.077, 38.204 False
106.940, 129.487, 0.074, 38.237 False
106.937, 129.487, 0.072, 38.270 False
106.935, 129.487, 0.069, 38.303 False
106.933, 129.487, 0.066, 38.336 False
106.930, 129.487, 0.065, 38.369 False
106.930, 129.487, 0.003, 38.402 False
106.929, 129.487, 0.031, 38.435 False
106.928, 129.487, 0.026, 38.468 False
106.927, 129.487, 0.045, 38.501 False
106.925, 129.487, 0.046, 38.534 False
106.924, 129.487, 0.047, 38.567 False
106.922, 129.487, 0.046, 38.600 False
106.920, 129.487, 0.046, 38.633 False
106.919, 129.487, 0.045, 38.666 False
106.917, 129.487, 0.044, 38.699 False
106.916, 129.487, 0.043, 38.732 False
106.915, 129.487, 0.042, 38.765 False
106.913, 129.487, 0.041, 38.798 False
106.912, 129.487, 0.039, 38.831 False
106.911, 129.487, 0.038, 38.864 False
106.909, 129.487, 0.037, 38.897 False
106.908, 129.487, 0.036, 38.930 False
106.907, 129.487, 0.034, 38.963 False
106.906, 129.487, 0.033, 38.996 False
106.905, 129.487, 0.032, 39.029 False
106.904, 129.487, 0.031, 39.062 False
106.903, 129.487, 0.030, 39.095 False
106.902, 129.487, 0.029, 39.128 False
106.901, 129.487, 0.028, 39.161 False
106.900, 129.487, 0.027, 39.194 False
106.899, 129.487, 0.026, 39.227 False
106.898, 129.487, 0.025, 39.260 False
106.897, 129.487, 0.024, 39.293 False
106.897, 129.487, 0.023, 39.326 False
106.896, 129.487, 0.022, 39.359 False
106.895, 129.487, 0.021, 39.392 False
106.894, 129.487, 0.021, 39.425 False
106.894, 129.487, 0.020, 39.458 False
106.893, 129.487, 0.019, 39.491 False
106.893, 129.487, 0.001, 39.524 False
106.895, 129.487, -0.031, 39.557 False
106.896, 129.487, -0.026, 39.590 False
106.896, 129.487, -0.013, 39.623 False
106.896, 129.487, -0.002, 39.656 False
106.896, 129.487, 0.005, 39.689 False
106.896, 129.487, 0.011, 39.722 False
106.895, 129.487, 0.015, 39.755 False
106.894, 129.487, 0.017, 39.788 False
106.894, 129.487, 0.019, 39.821 False
106.893, 129.487, 0.021, 39.854 False
106.892, 129.487, 0.021, 39.887 False
106.892, 129.487, 0.022, 39.920 False
106.891, 129.487, 0.022, 39.953 False
106.890, 129.487, 0.022, 39.986 False
106.889, 129.487, 0.022, 40.019 False
106.889, 129.487, 0.021, 40.052 False
106.888, 129.487, 0.021, 40.085 False
106.887, 129.487, 0.020, 40.118 False
106.887, 129.487, 0.020, 40.151 False
106.886, 129.487, 0.019, 40.184 False
106.885, 129.487, 0.019, 40.217 False
106.886, 129.487, -0.003, 40.250 False
106.886, 129.487, -0.002, 40.283 False
106.886, 129.487, -0.002, 40.316 False
106.887, 129.487, -0.000, 40.349 False
106.887, 129.487, 0.001, 40.382 False
106.887, 129.487, 0.002, 40.415 False
106.887, 129.487, 0.003, 40.448 False
106.887, 129.487, 0.005, 40.481 False
106.887, 129.487, 0.007, 40.514 False
106.886, 129.487, 0.010, 40.547 False
106.886, 129.487, 0.013, 40.580 False
106.886, 129.487, 0.018, 40.613 False
106.885, 129.487, 0.023, 40.646 False
106.885, 129.487, 0.028, 40.679 False
106.884, 129.487, 0.046, 40.712 False
106.882, 129.488, 0.075, 40.745 False
106.879, 129.490, 0.089, 40.778 False
106.875, 129.493, 0.106, 40.811 False
106.872, 129.496, 0.104, 40.844 False
106.868, 129.498, 0.102, 40.877 False
106.863, 129.502, 0.184, 40.910 False
106.855, 129.508, 0.241, 40.943 False
106.845, 129.515, 0.291, 40.976 False
106.835, 129.522, 0.301, 41.009 False
106.825, 129.529, 0.327, 41.042 False
106.813, 129.538, 0.379, 41.075 False
106.800, 129.547, 0.380, 41.108 False
106.788, 129.555, 0.392, 41.141 False
106.772, 129.564, 0.505, 41.174 False
106.754, 129.572, 0.571, 41.207 False
106.733, 129.579, 0.649, 41.240 False
106.710, 129.586, 0.690, 41.273 False
106.687, 129.592, 0.726, 41.306 False
106.663, 129.598, 0.757, 41.339 False
106.638, 129.604, 0.784, 41.372 False
106.610, 129.611, 0.844, 41.405 False
106.582, 129.617, 0.888, 41.438 False
106.552, 129.623, 0.922, 41.471 False
106.522, 129.630, 0.919, 41.504 False
106.491, 129.636, 0.938, 41.537 False
106.460, 129.643, 0.961, 41.570 False
106.428, 129.649, 1.004, 41.603 False
106.394, 129.656, 1.044, 41.636 False
106.358, 129.663, 1.098, 41.669 False
106.321, 129.670, 1.143, 41.702 False
106.282, 129.677, 1.193, 41.735 False
106.242, 129.684, 1.234, 41.768 False
106.200, 129.691, 1.278, 41.801 False
106.157, 129.698, 1.316, 41.834 False
106.112, 129.706, 1.357, 41.867 False
106.067, 129.711, 1.395, 41.900 False
106.020, 129.717, 1.434, 41.933 False
105.971, 129.724, 1.470, 41.966 False
105.922, 129.730, 1.510, 41.999 False
105.871, 129.736, 1.547, 42.032 False
105.819, 129.743, 1.586, 42.065 False
105.765, 129.749, 1.624, 42.098 False
105.711, 129.756, 1.663, 42.131 False
105.655, 129.763, 1.701, 42.164 False
105.597, 129.770, 1.740, 42.197 False
105.539, 129.776, 1.777, 42.230 False
105.479, 129.783, 1.816, 42.263 False
105.418, 129.790, 1.852, 42.296 False
105.356, 129.798, 1.891, 42.329 False
105.292, 129.805, 1.928, 42.362 False
105.227, 129.812, 1.966, 42.395 False
105.161, 129.820, 2.002, 42.428 False
105.094, 129.828, 2.041, 42.461 False
105.026, 129.836, 2.076, 42.494 False
104.956, 129.844, 2.108, 42.527 False
104.886, 129.852, 2.136, 42.560 False
104.814, 129.860, 2.163, 42.593 False
104.742, 129.868, 2.187, 42.626 False
104.669, 129.877, 2.210, 42.659 False
104.596, 129.885, 2.231, 42.692 False
104.521, 129.893, 2.250, 42.725 False
104.447, 129.902, 2.268, 42.758 False
104.371, 129.910, 2.285, 42.791 False
104.295, 129.917, 2.300, 42.824 False
104.219, 129.925, 2.315, 42.857 False
104.141, 129.932, 2.328, 42.890 False
104.064, 129.940, 2.341, 42.923 False
103.986, 129.947, 2.352, 42.956 False
103.908, 129.954, 2.364, 42.989 False
103.829, 129.961, 2.373, 43.022 False
103.750, 129.968, 2.384, 43.055 False
103.671, 129.974, 2.389, 43.088 False
103.591, 129.978, 2.395, 43.121 False
103.511, 129.980, 2.401, 43.154 False
103.431, 129.983, 2.413, 43.187 False
103.350, 129.985, 2.418, 43.220 False
103.269, 129.988, 2.428, 43.253 False
103.188, 129.989, 2.430, 43.286 False
103.107, 129.990, 2.438, 43.319 False
103.026, 129.990, 2.441, 43.352 False
102.944, 129.990, 2.449, 43.385 False
102.862, 129.992, 2.458, 43.418 False
102.780, 129.995, 2.464, 43.451 False
102.698, 129.996, 2.466, 43.484 False
102.616, 129.998, 2.469, 43.517 False
102.533, 129.999, 2.471, 43.550 False
102.451, 130.000, 2.475, 43.583 False
102.368, 129.999, 2.470, 43.616 False
102.286, 129.996, 2.469, 43.649 False
102.203, 129.992, 2.472, 43.682 False
102.121, 129.988, 2.480, 43.715 False
102.038, 129.982, 2.476, 43.748 False
101.955, 129.977, 2.485, 43.781 False
101.873, 129.970, 2.481, 43.814 False
101.790, 129.963, 2.489, 43.847 False
101.707, 129.955, 2.484, 43.880 False
101.624, 129.948, 2.492, 43.913 False
